genes,cmp,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pass_filter,direction
ATCG00220,A6_A12,7.63000368447309,-0.416918927521214,0.386272540908942,-0.217839238498488,0.827554370736627,0.994548973857841,1,Down
ATCG00270,A6_A12,99.7493970983426,0.43105417390988,0.377645473720623,0.459548600627229,0.645840259835425,0.994548973857841,1,Up
ATCG00280,A6_A12,261.301224067785,0.0404631847582408,0.377407609414382,-0.778785778368081,0.436105916614788,0.994548973857841,1,Up
ATCG00300,A6_A12,6.71388071650268,0.949679194132029,0.402943576710335,1.64005770755555,0.10099316883461,0.994548973857841,1,Up
ATCG00330,A6_A12,33.8050175308738,0.282857461666777,0.399755900890633,-0.257068807667461,0.797125656419536,0.994548973857841,1,Up
ATCG00340,A6_A12,183.119230850256,0.15349091998993,0.379552479783781,-0.318042316958304,0.750452837814543,0.994548973857841,1,Up
ATCG00350,A6_A12,208.064513594797,0.240516524936231,0.374486348668914,-0.217572357136738,0.82776232433269,0.994548973857841,1,Up
ATCG00360,A6_A12,1.92597156885898,0.218145550103057,0.341309692346083,-0.0749025499231125,0.940292247713588,0.994548973857841,1,Up
ATCG00380,A6_A12,4.88041541990303,0.29373291305311,0.360352323282436,0.485285131668996,0.627474100872508,0.994548973857841,1,Up
ATCG00420,A6_A12,18.6377856714636,-0.174082662643356,0.407312897711448,-1.09393148428197,0.273985029071626,0.994548973857841,1,Down
ATCG00430,A6_A12,34.3561845389906,-0.370485843919032,0.408749278777379,-0.572803548739244,0.566777716012774,0.994548973857841,1,Down
ATCG00440,A6_A12,6.08042299652964,-0.0659914105145686,0.400230909467098,0.302462399648246,0.762299592656522,0.994548973857841,1,Down
ATCG00470,A6_A12,63.373066366021,-0.248828767399326,0.380512732338959,-0.326177417694792,0.744290125962801,0.994548973857841,1,Down
ATCG00480,A6_A12,247.171928335397,-0.236628015571298,0.366560737391547,-0.328133283829461,0.74281088909605,0.994548973857841,1,Down
ATCG00490,A6_A12,792.346562434748,0.644613962297138,0.384499155798518,0.519858535426108,0.603162177409874,0.994548973857841,1,Up
ATCG00500,A6_A12,4.61597018791232,0.855712790016637,0.394177009719791,1.12552543265597,0.26036644626008,0.994548973857841,1,Up
ATCG00510,A6_A12,2.87943292314014,-0.0886999720358973,0.324527689137789,-0.455899789905693,0.648462040616061,0.994548973857841,1,Down
ATMG00010,A6_A12,0.865064307575886,-0.0625966603039981,0.213473378624795,-0.429126177255013,0.667831402977639,0.994548973857841,1,Down
ATMG00030,A6_A12,67.3697081552768,0.437266463894614,0.395845174788141,0.356156498114019,0.721723368126264,0.994548973857841,1,Up
ATMG00040,A6_A12,27.0681790080813,-0.113921744147222,0.391285851216165,-0.527888597810436,0.597576659067748,0.994548973857841,1,Down
ATMG00050,A6_A12,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,A6_A12,3.26841557760845,0.000769155586864542,0.39740815520757,-0.472450632884128,0.636605170986882,0.994548973857841,1,Up
ATMG00070,A6_A12,9.46917709647083,-1.06031065718685,0.410259639248853,-2.60554086102839,0.009172933164632,0.467819591396232,1,Down
ATMG00080,A6_A12,8.98911457723992,-0.179085337011444,0.408352812769368,0.0123935249124987,0.990111650959885,0.994548973857841,1,Down
ATMG00090,A6_A12,15.9781447377132,0.0126717549254068,0.405230868758821,0.66144604371816,0.508326306169634,0.994548973857841,1,Up
ATMG00110,A6_A12,8.18677445368145,-0.103021781994444,0.410150572509511,0.347704331632894,0.728062243252021,0.994548973857841,1,Down
ATMG00120,A6_A12,1.04760679939825,0.0767442844647194,0.221950881560323,0.0116255747900739,0.990724342305368,0.994548973857841,1,Up
ATMG00130,A6_A12,1.63472450994749,-0.190331735413251,0.337316445350807,-0.933412598716246,0.350606977942485,0.994548973857841,1,Down
ATMG00140,A6_A12,1.99372973787839,0.030295385901376,0.343209195133945,1.07963179623161,0.280306176493638,0.994548973857841,1,Up
ATMG00150,A6_A12,0.479528264254663,-0.0149870567911031,0.178807895496574,0.0265252972225012,0.978838356429599,0.994548973857841,1,Down
ATMG00160,A6_A12,18.117185096728,-0.0960623151338675,0.385441315654948,-0.068410123770312,0.945459163108304,0.994548973857841,1,Down
ATMG00170,A6_A12,5.69575891877154,0.124357456565616,0.407225972508517,0.463814449790519,0.642780689793462,0.994548973857841,1,Up
ATMG00180,A6_A12,26.6648720147689,0.303859241327663,0.363345156406092,0.967192900755579,0.333447610475454,0.994548973857841,1,Up
ATMG00200,A6_A12,0.948638786542725,-0.175126371208861,0.297352050586307,0.0476612839508067,0.961986189947904,0.994548973857841,1,Down
AT1G01010,A6_V12,145.253269048776,-0.228644733911238,0.35622618376506,-1.35783971499232,0.174514549865867,0.834322838995175,1,Down
AT1G01020,A6_V12,44.1361178217119,-1.13037665012131,0.399294103127552,-2.73290295413947,0.00627788266690767,0.160086008006146,1,Down
AT1G01030,A6_V12,44.2693888494755,-1.78502948887651,0.472916135802871,-4.38697070655134,1.14940262660752e-05,0.000586195339569836,1,Down
AT1G01040,A6_V12,315.304198716712,-0.174540665326448,0.277227496766898,-0.471848971068899,0.637034593552948,0.895654033690862,1,Down
AT1G01050,A6_V12,188.677848681152,-0.727947385216021,0.345220106525299,-2.4194844721405,0.0155425242975005,0.278928460930678,1,Down
AT1G01060,A6_V12,44.6025945534261,-3.2021547584898,0.565794240842612,-4.73396565873252,2.20174995241272e-06,0.000224578495146098,1,Down
AT1G01070,A6_V12,5.20379403147454,0.261280030847244,0.586356832564498,-0.133122013587494,0.894096885765323,0.972444433405446,1,Up
AT1G01073,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,A6_V12,167.124246343886,-0.0329236031846789,0.374869862373152,0.423102628459681,0.672220384735731,0.914219723240595,1,Down
AT1G01090,A6_V12,550.449354843528,-0.210719118622575,0.332768924301264,-0.531069420434261,0.595370673930254,0.895654033690862,1,Down
AT1G01100,A6_V12,644.972275980205,0.194586042438792,0.365774853245817,0.00444674699666781,0.996452020918262,0.999523199399289,1,Up
AT1G01110,A6_V12,5.71779680583457,0.195986229839434,0.590230737789297,0.57160084850747,0.567592420479359,0.895654033690862,1,Up
AT1G01115,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,A6_V12,67.800754409683,0.167885071813701,0.385434993571755,-0.30564028980274,0.759878540651525,0.972444433405446,1,Up
AT2G01021,A6_V12,9583.3480228415,1.14240233305992,0.517124570693376,0.87977667058687,0.378980305225381,0.895654033690862,1,Up
AT2G01023,A6_V12,2.43934361912627,-0.303478843604862,0.576352386657059,-1.05068245658677,0.293404456007368,0.895654033690862,1,Down
AT3G01010,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,A6_V12,0.125224575701476,0.0286321767821259,0.291765934534344,0.0584833014873201,0.953363663209602,0.972444433405446,1,Up
AT3G01020,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,A6_V12,144.53907892842,-0.422803113914468,0.338020739217127,-1.09236583127516,0.274672335303974,0.895654033690862,1,Down
AT3G01050,A6_V12,71.7381472996247,0.110011358503318,0.377866535180951,0.737244771981791,0.460973510984023,0.895654033690862,1,Up
AT3G01060,A6_V12,122.696578873229,-1.93778935551647,0.483497370194651,-3.16165840272017,0.00156873471200842,0.0533369802082861,1,Down
AT3G01070,A6_V12,1.08420214756646,-0.232037011262866,0.471478400166688,0.106610840593439,0.915097718054159,0.972444433405446,1,Down
AT3G01080,A6_V12,43.1766066700129,0.157009203613751,0.528667092800565,-0.327229595753126,0.743494237820323,0.972444433405446,1,Up
AT3G01085,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,A6_V12,168.842529203709,0.103892531317165,0.306373390768776,0.374981471944697,0.70767424620591,0.949773330434248,1,Up
AT3G01100,A6_V12,81.7311042526946,-0.205751001668208,0.344756007446682,-0.646893066495866,0.517701153514662,0.895654033690862,1,Down
AT3G01120,A6_V12,1105.36282243614,0.427043958153186,0.308315547172962,1.60175583943748,0.109209611880238,0.834322838995175,1,Up
AT3G01130,A6_V12,137.196754560654,-0.0497959151952955,0.364139757970678,-0.248036677783168,0.804106028543893,0.972444433405446,1,Down
AT3G01140,A6_V12,19.3741857807295,0.314646241560844,0.514985985682315,0.0981854167952721,0.921785062219658,0.972444433405446,1,Up
AT3G01150,A6_V12,90.8181131894553,-0.36679302853104,0.381956717438033,-0.767572658484548,0.442741111232153,0.895654033690862,1,Down
AT3G01160,A6_V12,83.3387106294732,0.410177370120125,0.374909366482105,1.42049766425038,0.15546284811329,0.834322838995175,1,Up
AT3G01170,A6_V12,76.6759927161876,0.18966881006718,0.385834478162562,0.499641378297032,0.617327616621471,0.895654033690862,1,Up
AT4G00005,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00020,A6_V12,11.7097343963866,-0.131961470024873,0.552435451532824,0.454812089564955,0.649244431963546,0.895654033690862,1,Down
AT4G00026,A6_V12,54.414139316612,0.579675885859806,0.390511274970603,1.36476157319598,0.172328000019767,0.834322838995175,1,Up
AT4G00030,A6_V12,126.477449410671,0.0723324299960184,0.423847012454663,0.283516900698745,0.776780628044025,0.972444433405446,1,Up
AT4G00040,A6_V12,165.48901421955,0.35663368017505,0.338939647114273,1.09553559447524,0.273282060353857,0.895654033690862,1,Up
AT4G00050,A6_V12,114.558832202252,-0.179007290225625,0.506891803519271,-0.882114496480296,0.377714893646709,0.895654033690862,1,Down
AT4G00060,A6_V12,161.21978826083,-0.0750032541275069,0.345908675677703,-0.0891128859896055,0.928992196600463,0.972444433405446,1,Down
AT4G00070,A6_V12,0.281461453250061,0.00811588705922285,0.291817950090482,0.0584809250851627,0.953365556064493,0.972444433405446,1,Up
AT4G00080,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00090,A6_V12,76.849537659181,-0.135819552390992,0.363190585520343,-0.769770265670564,0.441436180732417,0.895654033690862,1,Down
AT4G00100,A6_V12,507.331008021021,-0.0791962622572737,0.349515679234865,-0.64498853197111,0.518934617471081,0.895654033690862,1,Down
AT4G00110,A6_V12,45.587638663458,0.506446537479581,0.369948531013438,1.74135998147552,0.0816204982957986,0.832529082617146,1,Up
AT4G00120,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00124,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00130,A6_V12,6.21111563426231,-0.270348897207294,0.588996178447977,0.694372798625312,0.487448447818705,0.895654033690862,1,Down
AT4G00140,A6_V12,12.3698599680571,0.513372650236192,0.53551994109189,1.11227747521001,0.26601886553312,0.895654033690862,1,Up
AT5G01010,A6_V12,409.224968874075,0.154225195231589,0.290684294432326,0.473214962913563,0.63605982366875,0.895654033690862,1,Up
AT5G01015,A6_V12,15.2498629356381,0.471690463535609,0.584682576041156,1.23202424237229,0.217940028516915,0.889195316349015,1,Up
AT5G01020,A6_V12,277.284794936012,-0.420134685747078,0.330730869864872,-1.46222896283231,0.143678477416081,0.834322838995175,1,Down
AT5G01030,A6_V12,60.9059559523584,0.63765316959,0.357700267425478,1.81788592565318,0.0690815698900169,0.782924458753525,1,Up
AT5G01040,A6_V12,34.907459010901,0.587168760306128,0.526622070522693,2.31345166804593,0.0206978191533621,0.301596793377561,1,Up
AT5G01050,A6_V12,1.97443041018832,0.72362599223155,0.522048267742121,1.44970996621513,0.147139415377195,0.834322838995175,1,Up
AT5G01060,A6_V12,0.0504973010216314,0.0533126043592364,0.29170252577983,0.0584938730738265,0.95335524271916,0.972444433405446,1,Up
AT5G01070,A6_V12,0.168573509885187,0.0170721191889938,0.291799853062296,0.0584859439280216,0.953361558449657,0.972444433405446,1,Up
AT5G01075,A6_V12,8.93144321151451,-0.261720329643561,0.55041411020884,-0.454056417801324,0.649788220520822,0.895654033690862,1,Down
AT5G01080,A6_V12,0.0252486505108157,0.0621076643528506,0.291693518743362,0.0584967236363108,0.953352972187229,0.972444433405446,1,Up
AT5G01090,A6_V12,44.4147973657482,0.118072014759574,0.400016331717944,0.460312881404462,0.645291656468374,0.895654033690862,1,Up
AT5G01100,A6_V12,257.213373689422,0.245753132527471,0.423778570306166,0.243131645214308,0.807903417250644,0.972444433405446,1,Up
AT5G01110,A6_V12,7.19459689406977,-0.562199826246747,0.592448236910814,-0.585586350697979,0.558153522967069,0.895654033690862,1,Down
AT5G01120,A6_V12,0.364040221091897,-0.0210147528686152,0.291991909078831,0.0584666888986344,0.953376895495536,0.972444433405446,1,Down
AT5G01130,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01140,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01150,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01160,A6_V12,102.444920157222,-0.331326918407661,0.333800404531304,-1.38201047668519,0.166968484290934,0.834322838995175,1,Down
ATCG00020,A6_V12,1704.29761096099,0.711285236582861,0.513291988132389,0.628077891371471,0.529952915413114,0.895654033690862,1,Up
ATCG00040,A6_V12,6.78506627380525,0.0996702563040944,0.588785066832305,0.681214261769486,0.495735925100296,0.895654033690862,1,Up
ATCG00050,A6_V12,0.137933030947785,0.024865983891471,0.291776390126722,0.0584860255583581,0.953361493429372,0.972444433405446,1,Up
ATCG00070,A6_V12,7.6852161857211,-0.492599551247742,0.586466017144463,-0.719779920915192,0.471660509541013,0.895654033690862,1,Down
ATCG00080,A6_V12,12.6297098859665,0.258726157634662,0.502765663756166,0.820519708889792,0.411919898446949,0.895654033690862,1,Up
ATCG00120,A6_V12,72.7110139333098,0.619174038130342,0.42619634279523,1.34789586473326,0.177691878320877,0.834322838995175,1,Up
ATCG00130,A6_V12,31.084790666375,0.256046665602879,0.528394737956739,0.904839679831219,0.36555032688902,0.895654033690862,1,Up
ATCG00140,A6_V12,32.6895616691186,0.786789244388009,0.509104715869253,0.919517706390858,0.357824848568629,0.895654033690862,1,Up
ATCG00150,A6_V12,14.2283392523209,-0.298504647882349,0.546035622488035,-0.812463972460688,0.416525451314545,0.895654033690862,1,Down
ATCG00160,A6_V12,2.6466045993974,-0.649408974804904,0.561849273047422,-1.50347991818352,0.132715331643483,0.834322838995175,1,Down
ATCG00170,A6_V12,9.64685568146758,0.532718908430516,0.56660819788755,1.2936336917075,0.195791979091721,0.834322838995175,1,Up
ATCG00180,A6_V12,13.8370027722492,-0.284244782911632,0.539935110520718,-0.103351595659976,0.917683927410304,0.972444433405446,1,Down
ATCG00190,A6_V12,34.9137120433522,-0.415000755930676,0.482133965714586,-0.480149289149954,0.631121242538269,0.895654033690862,1,Down
ATCG00210,A6_V12,5.05584079910749,0.844316246328539,0.591230059602089,0.747101971874338,0.455002010019947,0.895654033690862,1,Up
ATCG00220,A6_V12,7.63000368447309,-0.742322158860093,0.593900970707566,-0.976896675049873,0.328620308045449,0.895654033690862,1,Down
ATCG00270,A6_V12,99.7493970983426,0.679343225317537,0.449180141510057,1.31277088235082,0.189260164442981,0.834322838995175,1,Up
ATCG00280,A6_V12,261.301224067785,0.405632898810594,0.448611004743261,0.707344035684505,0.479352706241347,0.895654033690862,1,Up
ATCG00300,A6_V12,6.71388071650268,1.31240608793955,0.578016138160572,2.39972134932128,0.016407556525334,0.278928460930678,1,Up
ATCG00330,A6_V12,33.8050175308738,0.598731910115355,0.502710959514806,1.2990214924121,0.193936553449373,0.834322838995175,1,Up
ATCG00340,A6_V12,183.119230850256,0.433230672420834,0.453046916164289,0.758861434150163,0.447935451095182,0.895654033690862,1,Up
ATCG00350,A6_V12,208.064513594797,0.58476165500374,0.442752339342973,1.08891745451035,0.276190288372749,0.895654033690862,1,Up
ATCG00360,A6_V12,1.92597156885898,0.379602674343912,0.571583651034563,0.842701737683365,0.399395275108738,0.895654033690862,1,Up
ATCG00380,A6_V12,4.88041541990303,0.426144615289997,0.584914948130416,0.17866072631101,0.858204108800721,0.972444433405446,1,Up
ATCG00420,A6_V12,18.6377856714636,-0.119124152207969,0.580307952911821,0.832809438698542,0.404952210640434,0.895654033690862,1,Down
ATCG00430,A6_V12,34.3561845389906,-0.583375302181998,0.53688418561394,-0.67734228528408,0.498188807740815,0.895654033690862,1,Down
ATCG00440,A6_V12,6.08042299652964,-0.186425468668098,0.587477965128221,-0.000597580969118436,0.999523199399289,0.999523199399289,1,Down
ATCG00470,A6_V12,63.373066366021,-0.376427001352267,0.455292856717343,-0.510937231284161,0.609395009777329,0.895654033690862,1,Down
ATCG00480,A6_V12,247.171928335397,-0.375005701946065,0.427632869741403,-0.650487040159489,0.515377670397366,0.895654033690862,1,Down
ATCG00490,A6_V12,792.346562434748,1.02375073103638,0.463542260199356,1.46670127483444,0.142457335936257,0.834322838995175,1,Up
ATCG00500,A6_V12,4.61597018791232,1.17589590005261,0.588733352927911,0.921429395484602,0.356826287493739,0.895654033690862,1,Up
ATCG00510,A6_V12,2.87943292314014,-0.165162625352388,0.553543597067129,-0.0749388845724903,0.940263338108246,0.972444433405446,1,Down
ATMG00010,A6_V12,0.865064307575886,-0.122803943903577,0.402096230667918,0.0857436068280928,0.931670236514714,0.972444433405446,1,Down
ATMG00030,A6_V12,67.3697081552768,0.632062264952038,0.49143165930012,0.590264159917543,0.555013563526886,0.895654033690862,1,Up
ATMG00040,A6_V12,27.0681790080813,0.0237121350325637,0.480318470351345,0.250091977836355,0.8025162196585,0.972444433405446,1,Up
ATMG00050,A6_V12,0,0,NA,NA,NA,1,1,Insignificant
ATMG00060,A6_V12,3.26841557760845,-0.00715833851485891,0.59092875145292,-0.761314587165818,0.446469189847782,0.895654033690862,1,Down
ATMG00070,A6_V12,9.46917709647083,-1.52964507983929,0.590703222331211,-1.883147681924,0.0596803568854085,0.760924550288959,1,Down
ATMG00080,A6_V12,8.98911457723992,-0.270575913907762,0.537873250384185,-0.17843715100483,0.858379675159001,0.972444433405446,1,Down
ATMG00090,A6_V12,15.9781447377132,-0.0995796856320265,0.522730786201808,-0.114973801420108,0.908465887750054,0.972444433405446,1,Down
ATMG00110,A6_V12,8.18677445368145,-0.267381574294009,0.556671888774428,-0.628540207792385,0.529650115552429,0.895654033690862,1,Down
ATMG00120,A6_V12,1.04760679939825,0.125810679677355,0.416783839464574,0.543442496778523,0.586825172665371,0.895654033690862,1,Up
ATMG00130,A6_V12,1.63472450994749,-0.299181348831687,0.564589294454079,-0.53382341832425,0.593463709907956,0.895654033690862,1,Down
ATMG00140,A6_V12,1.99372973787839,-0.0227815192306794,0.573547897754057,-0.742067701026142,0.458046317925509,0.895654033690862,1,Down
ATMG00150,A6_V12,0.479528264254663,-0.0310782449731962,0.343565571118909,-0.528655720474134,0.597044299251108,0.895654033690862,1,Down
ATMG00160,A6_V12,18.117185096728,-0.222039317046268,0.466467745950247,-0.594632055903598,0.552089447632703,0.895654033690862,1,Down
ATMG00170,A6_V12,5.69575891877154,0.222687367010818,0.574390607087675,1.29213251825197,0.196311256234159,0.834322838995175,1,Up
ATMG00180,A6_V12,26.6648720147689,0.252293589425173,0.422496103982477,0.317390228784792,0.750947520543087,0.972444433405446,1,Up
ATMG00200,A6_V12,0.948638786542725,-0.313361773185977,0.521023880195022,-0.680534208495855,0.496166269110971,0.895654033690862,1,Down
AT1G01010,V6_M12,145.253269048776,0.695834908119667,0.339687600951747,2.1464913745779,0.0318337961990367,0.463863887471677,1,Up
AT1G01020,V6_M12,44.1361178217119,0.506594929526017,0.324148371538568,1.35208874974167,0.176346925845436,0.599579547874484,1,Up
AT1G01030,V6_M12,44.2693888494755,0.479471275780311,0.399406216388196,1.43613169385452,0.150964871060778,0.551186207164719,1,Up
AT1G01040,V6_M12,315.304198716712,0.466161532265467,0.264106492537537,1.52617058893152,0.126967386029988,0.551186207164719,1,Up
AT1G01050,V6_M12,188.677848681152,-0.454031839446179,0.326594722473645,-1.86840116188341,0.0617061752538463,0.551186207164719,1,Down
AT1G01060,V6_M12,44.6025945534261,-3.44524035381521,0.450841167864953,-6.61979038476414,3.59708571399648e-11,3.66902742827641e-09,1,Down
AT1G01070,V6_M12,5.20379403147454,-0.375931242902122,0.482936143057272,-1.62832880049579,0.103455185780692,0.551186207164719,1,Down
AT1G01073,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT1G01080,V6_M12,167.124246343886,-0.436362607436493,0.351567325082869,-1.7191945518105,0.0855789525347888,0.551186207164719,1,Down
AT1G01090,V6_M12,550.449354843528,-0.376277610991157,0.323307467641362,-1.47385798400213,0.140519832425774,0.551186207164719,1,Down
AT1G01100,V6_M12,644.972275980205,0.23528500725209,0.35453050954814,0.254772596442123,0.798898741850789,0.974345052260668,1,Up
AT1G01110,V6_M12,5.71779680583457,-0.453622382599136,0.484196194141212,-1.49409708784622,0.135150245040798,0.551186207164719,1,Down
AT1G01115,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT2G01008,V6_M12,67.800754409683,-0.879664674405707,0.362787115354627,-2.6841445504275,0.00727156593689877,0.247233241854558,1,Down
AT2G01021,V6_M12,9583.3480228415,-0.566160916155535,0.459566982139195,-0.100640238931873,0.919836052801635,0.977420153500067,1,Down
AT2G01023,V6_M12,2.43934361912627,-0.13406792985208,0.468908873227914,-0.45892854825914,0.646285477163087,0.974345052260668,1,Down
AT3G01010,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01015,V6_M12,0.125224575701476,0.0768172899481005,0.206231784172391,0.371279634529981,0.710429264949179,0.974345052260668,1,Up
AT3G01020,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01030,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01040,V6_M12,144.53907892842,0.0339178905314735,0.311674328921278,0.232939347332713,0.815808503970232,0.974345052260668,1,Up
AT3G01050,V6_M12,71.7381472996247,0.259970859805781,0.344875169312299,0.410452410601506,0.68147410650819,0.974345052260668,1,Up
AT3G01060,V6_M12,122.696578873229,-1.97468142999775,0.40669644835613,-4.5192413233303,6.20616230170301e-06,0.000316514277386854,1,Down
AT3G01070,V6_M12,1.08420214756646,-0.15623979817603,0.362588381686477,-0.460031777806343,0.645493411175077,0.974345052260668,1,Down
AT3G01080,V6_M12,43.1766066700129,-0.281958523517989,0.462675193403339,0.263187810312228,0.79240582566925,0.974345052260668,1,Down
AT3G01085,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT3G01090,V6_M12,168.842529203709,-0.246438057055086,0.28949704127187,-1.06717654883232,0.285892120168853,0.805265907379238,1,Down
AT3G01100,V6_M12,81.7311042526946,-0.0423611585675919,0.31507551596208,-0.453547936272668,0.650154233692347,0.974345052260668,1,Down
AT3G01120,V6_M12,1105.36282243614,-0.177260170306946,0.303609030231463,-0.819509105666143,0.41249600895816,0.891352813624452,1,Down
AT3G01130,V6_M12,137.196754560654,0.387815146316828,0.344134963164396,0.918024442310448,0.358606069623253,0.862348453155805,1,Up
AT3G01140,V6_M12,19.3741857807295,-0.569927304974862,0.44892168582434,-1.91848952444016,0.0550489691480619,0.551186207164719,1,Down
AT3G01150,V6_M12,90.8181131894553,0.0077282393657567,0.348646901340797,-0.269162977867069,0.787804268620824,0.974345052260668,1,Up
AT3G01160,V6_M12,83.3387106294732,0.653901708794792,0.347927748944612,1.75866743742275,0.078634011277492,0.551186207164719,1,Up
AT3G01170,V6_M12,76.6759927161876,-0.0563499968589222,0.3588066027441,-0.0668497661112911,0.946701304358714,0.977420153500067,1,Down
AT4G00005,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00020,V6_M12,11.7097343963866,0.18851481800737,0.459405217164451,-0.144411986833085,0.885175151902901,0.977420153500067,1,Up
AT4G00026,V6_M12,54.414139316612,0.537941799177929,0.360640274871949,1.2041451622005,0.228533476907929,0.736571044790425,1,Up
AT4G00030,V6_M12,126.477449410671,-0.258898897247204,0.394713767906697,-1.12884282113768,0.258964145041205,0.754695508405798,1,Down
AT4G00040,V6_M12,165.48901421955,-0.375952909574681,0.323194165903014,-1.72309308202749,0.0848716936557382,0.551186207164719,1,Down
AT4G00050,V6_M12,114.558832202252,-0.699519931827225,0.451351349157164,-2.32252410155861,0.0202047321980473,0.398552516034654,1,Down
AT4G00060,V6_M12,161.21978826083,-0.364093737171557,0.327334087909049,-1.4349336078582,0.15130601765306,0.551186207164719,1,Down
AT4G00070,V6_M12,0.281461453250061,0.012297757264909,0.206861937260058,0.0435458937003074,0.965266381317887,0.977420153500067,1,Up
AT4G00080,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00090,V6_M12,76.849537659181,0.648535041858714,0.3354460461704,1.58061785627625,0.113965440507668,0.551186207164719,1,Up
AT4G00100,V6_M12,507.331008021021,0.156205858392416,0.339560985034456,0.0806287825013478,0.935737175593602,0.977420153500067,1,Up
AT4G00110,V6_M12,45.587638663458,-0.416019543126372,0.33344162437597,-1.37394505804062,0.169458739848899,0.596027291882334,1,Down
AT4G00120,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00124,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT4G00130,V6_M12,6.21111563426231,0.226958436782544,0.479567978519959,0.213343540014613,0.831059015163511,0.974345052260668,1,Up
AT4G00140,V6_M12,12.3698599680571,-0.317134029594782,0.460026521405318,-0.980621733261629,0.326779312813687,0.833287247674902,1,Down
AT5G01010,V6_M12,409.224968874075,0.16506309537038,0.283297993128427,0.431028286292919,0.666447803248453,0.974345052260668,1,Up
AT5G01015,V6_M12,15.2498629356381,-0.189573482844322,0.483520794821028,-0.764785469840828,0.444399301433929,0.891352813624452,1,Down
AT5G01020,V6_M12,277.284794936012,-0.544681444067618,0.317544647433532,-2.2661162649175,0.0234442656490973,0.398552516034654,1,Down
AT5G01030,V6_M12,60.9059559523584,0.0779498368053515,0.332524308664586,0.169439934028638,0.865450614774566,0.977420153500067,1,Up
AT5G01040,V6_M12,34.907459010901,0.0715659557302881,0.45325910179847,1.65488672957876,0.0979474766134053,0.551186207164719,1,Up
AT5G01050,V6_M12,1.97443041018832,-0.149004246591138,0.400869500296473,0.775126345070191,0.438265005594487,0.891352813624452,1,Down
AT5G01060,V6_M12,0.0504973010216314,-0.0543651648289008,0.205007598942182,-0.0700054752224581,0.944189301734285,0.977420153500067,1,Down
AT5G01070,V6_M12,0.168573509885187,-0.0687362621590515,0.206300304939128,-0.407116337732159,0.683922544474435,0.974345052260668,1,Down
AT5G01075,V6_M12,8.93144321151451,-0.00828242904088199,0.452406497475628,-0.438994116894733,0.660665799161857,0.974345052260668,1,Down
AT5G01080,V6_M12,0.0252486505108157,-0.0494478346965759,0.20488186767395,-0.0700026246755823,0.944191570575506,0.977420153500067,1,Down
AT5G01090,V6_M12,44.4147973657482,0.119850713456537,0.358847929043231,-0.0283034192833077,0.977420153500067,0.977420153500067,1,Up
AT5G01100,V6_M12,257.213373689422,0.434834656449233,0.397319178006015,2.49404767563817,0.0126295579720262,0.322053728286669,1,Up
AT5G01110,V6_M12,7.19459689406977,0.142150439569686,0.482805423058079,-0.328397201200725,0.742611358881436,0.974345052260668,1,Up
AT5G01120,V6_M12,0.364040221091897,-0.0753565266787939,0.208252119237819,-0.502242143453477,0.615497201460532,0.974345052260668,1,Down
AT5G01130,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01140,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01150,V6_M12,0,0,NA,NA,NA,1,1,Insignificant
AT5G01160,V6_M12,102.444920157222,-0.433016501595567,0.311820855833305,-1.56158745629626,0.118385206382853,0.551186207164719,1,Down
ATCG00020,V6_M12,1704.29761096099,-0.91409632161409,0.457553018629101,-0.706333568514986,0.47998072254475,0.937465048560814,1,Down
ATCG00040,V6_M12,6.78506627380525,-0.540021947793827,0.468436046075036,-0.607497757430167,0.543520630445679,0.972615865008057,1,Down
